V_ID,Constructor,Veh_type,Version,Brand,Veh_Model,Energy,Power_KW,El_Consumpt_whkm,year,Fuel consumption,Electric range (km),purchase_price_eur,5yr_energy_cost_eur,5yr_maintenance_cost_eur,5yr_depreciation_loss_eur,battery_replacement_cost_eur,5yr_TCO_eur
580,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1CSB0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
581,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1ASABM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
582,VW-SAIC,5N,FM6FM6C9011L5N2NVR24BI1ASABM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
583,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1BSA0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
584,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1CSB0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
585,VW-SAIC,5N,FM6FM6C9011L5N4NVR24BI1ASABM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
586,VW-SAIC,5N,FD7FD7GC008L5T5NVR24BI1BSB0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
587,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1BSBCM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
588,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1BSB0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
589,VW-SAIC,5N,FD7FD7GC008L5T3NVR24BI1BSBCM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
590,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1ASACM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
591,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1BSACM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
592,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1ASA0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
593,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1ASABM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
594,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1CSBBM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
595,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1ASA0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
596,VW-SAIC,5N,FM6FM6C9011L5N3NVR24BI1ASA0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
597,VW-SAIC,5N,FM6FM6C9011L5T3NVR24BI1BSB0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
598,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1BSACM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
599,VW-SAIC,5N,FD7FD7GC008L5T3NVR24BI1BSA0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
600,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1BSA0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
601,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1BSA0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
602,VW-SAIC,5N,FD7FD7GC008L5T3NVR24BI1BSABM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
603,VW-SAIC,5N,FM6FM6C9011L7N4NVR24BI1ASA0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
604,VW-SAIC,5N,FD7FD7GC008L7T5NVR24BI1BSB0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
605,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1CSBBM1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
606,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1ASA0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
607,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1CSB0M1,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
608,VW-SAIC,5N,FD7FD7GC008L5T4NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
609,VW-SAIC,5N,FM6FM6C9011L5N4NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
610,VW-SAIC,5N,FD7FD7GC008L5T3NVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
611,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
612,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
613,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
614,VW-SAIC,5N,FM6FM6C9011L7T4NVR24BI1BSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
615,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1BSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
616,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1ASABM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
617,VW-SAIC,5N,FD7FD7GC008L7N4NVR24BI1ASABM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
618,VW-SAIC,5N,FM6FM6C9011L5N2NVR24BI1ASABM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
619,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
620,VW-SAIC,5N,FD7FD7GC008L7T5NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
621,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
622,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
623,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
624,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1BSACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
625,VW-SAIC,5N,FD7FD7GC008L5T5NVR24BI1BSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
626,VW-SAIC,5N,FD7FD7GC008L7N4NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
627,VW-SAIC,5N,FM6FM6C9011L5T5NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
628,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
629,VW-SAIC,5N,FM6FM6C9011L7T5NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
630,VW-SAIC,5N,FM6FM6C9011L5T4NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
631,VW-SAIC,5N,FD7FD7GC008L5T4NVR24BI1BSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
632,VW-SAIC,5N,FD7FD7GC008L7T5NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
633,VW-SAIC,5N,FD7FD7GC008L5T3NVR24BI1BSACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
634,VW-SAIC,5N,FD7FD7GC008L7T4NVR24BI1BSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
635,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
636,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1CSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
637,VW-SAIC,5N,FD7FD7GC008L5T3NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
638,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1BSBBM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
639,VW-SAIC,5N,FD7FD7GC008L5T3NVR24BI1BSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
640,VW-SAIC,5N,FM6FM6C9011L5N2NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
641,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
642,VW-SAIC,5N,FD7FD7GC008L7N4NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
643,VW-SAIC,5N,FD7FD7GC008L7N4NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
644,VW-SAIC,5N,FM6FM6C9011L7N5NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
645,VW-SAIC,5N,FD7FD7GC008L7T5NVR24BI1BSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
646,VW-SAIC,5N,FM6FM6C9011L7N4NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
647,VW-SAIC,5N,FM6FM6C9011L7N5NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
648,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1ASABM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
649,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
650,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
651,VW-SAIC,5N,FD7FD7GC008L5N2NVR24BI1BSACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
652,VW-SAIC,5N,FM6FM6C9011L7N4NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
653,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1BSACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
654,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1ASACM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
655,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
656,VW-SAIC,5N,FM6FM6C9011L5N4NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
657,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1CSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
658,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1BSA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
659,VW-SAIC,5N,FD7FD7GC008L7N5NVR24BI1CSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
660,VW-SAIC,5N,FM6FM6C9011L5N4NVR24BI1ASABM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
661,VW-SAIC,5N,FD7FD7GC008L5N4NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
662,VW-SAIC,5N,FM6FM6C9011L5N3NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
663,VW-SAIC,5N,FD7FD7GC008L5N3NVR24BI1CSBCM1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
664,VW-SAIC,5N,FM6FM6C9011L7N4NVR24BI1ASA0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
665,VW-SAIC,5N,FD7FD7GC008L7N4NVR24BI1BSB0M1G,"VOLKSWAGEN, VW",TIGUAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
666,VW-SAIC,7N,FD6FD62E0274BFN7VW1CA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,9,0.0,30000,9720.0,2500,10500.0,0,52720.0
667,VW-SAIC,7N,FM6FM6BB0034BFN5VW1CA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
668,VW-SAIC,7N,FM6FM6BB0034BFN7VW1CA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
669,VW-SAIC,7N,FD6FD62E0274BFN7VW1AA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
670,VW-SAIC,7N,FD6FD62E0274BFN7VW1EA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,9,0.0,30000,9720.0,2500,10500.0,0,52720.0
671,VW-SAIC,7N,FM6FM6BB0034BIN7VW1AA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
672,VW-SAIC,7N,FD6FD62E0274BIN7VW1CA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,9,0.0,30000,9720.0,2500,10500.0,0,52720.0
673,VW-SAIC,7N,FD6FD62E0274BIN7VW1AA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
674,VW-SAIC,7N,FM6FM6BB0034BIN7VW1CA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
675,VW-SAIC,7N,FM6FM6BB0034BIN5VW1CA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
676,VW-SAIC,7N,FM6FM6BB0034BIN7VW1EA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,8,0.0,30000,8640.000000000002,2500,10500.0,0,51640.0
677,VW-SAIC,7N,FD6FD62E0274BIN7VW1EA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,9,0.0,30000,9720.0,2500,10500.0,0,52720.0
678,VW-SAIC,7N,FD6FD62E0274BIN5VW1AA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
679,VW-SAIC,7N,FM6FM6BB0034BIN5VW1AA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
680,VW-SAIC,7N,FM6FM6BB0034BIN5VW1EA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
681,VW-SAIC,7N,FD6FD62E0274BIN5VW1EA,"VOLKSWAGEN, VW",SHARAN,petrol,110,0,2021,9,0.0,30000,9720.0,2500,10500.0,0,52720.0
682,VW-SAIC,A1,FD7FD7CW0024BI1AANN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
683,VW-SAIC,A1,FM6FM6C90014BI1AANN0G,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
684,VW-SAIC,A1,FM6FM62S0324BF1AANN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
685,VW-SAIC,A1,FD7FD7CW0024BF1CANN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
686,VW-SAIC,A1,FM6FM62S0324BF1CANNL,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
687,VW-SAIC,A1,FM6FM62S0324BF1CANN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
688,VW-SAIC,A1,FD7FD7CW0024BF1CANNL,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
689,VW-SAIC,A1,FD7FD7CW0024BF1AANNL,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
690,VW-SAIC,A1,FM6FM62S0324BF1AANNL,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
691,VW-SAIC,A1,FM6FM62S0324BF1CA,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
692,VW-SAIC,A1,FD7FD7CW0024BF1CB,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
693,VW-SAIC,A1,FM6FM62S0324BF1CANN,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
694,VW-SAIC,A1,FD7FD7CW0024BF1CBNN,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
695,VW-SAIC,A1,FD7FD7CW0024BF1AANN,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
696,VW-SAIC,A1,FD7FD7CW0024BF1AANN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
697,VW-SAIC,A1,FD7FD7CW0024BF1CBNNL,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
698,VW-SAIC,A1,FD7FD7CW0024BF1CBNN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
699,VW-SAIC,A1,FD7FD7CW0024BF1CANN0G,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
700,VW-SAIC,A1,FD7FD7CW0024BF1CANNLG,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
701,VW-SAIC,A1,FM6FM62S0324BF1CANN0G,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
702,VW-SAIC,A1,FD7FD7CW0024BF1AANN0G,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
703,VW-SAIC,A1,FD7FD7CW0024BF1AANNLG,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
704,VW-SAIC,A1,FM6FM62S0324BF1AANN0G,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
705,VW-SAIC,A1,FM6FM62S0324BF1AANNLG,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
706,VW-SAIC,A1,FD7FD7CW0024BI1CBNNL,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
707,VW-SAIC,A1,FM6FM6C90014BI1ABNN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
708,VW-SAIC,A1,FD7FD7CW0024BI1ABNNL,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
709,VW-SAIC,A1,FD7FD7CW0024BI1CBNN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
710,VW-SAIC,A1,FM6FM6C90014BI1AANN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
711,VW-SAIC,A1,FM6FM6C90014BI1CBNNL,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
712,VW-SAIC,A1,FD7FD7CW0024BI1ABNN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
713,VW-SAIC,A1,FM6FM6C90014BI1CBNN0,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
714,VW-SAIC,A1,FM6FM6C90014BI1ABNNL,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
715,VW-SAIC,A1,FD7FD7CW0024BI1ABNNLG,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,6,0.0,30000,6480.0,2500,10500.0,0,49480.0
716,VW-SAIC,A1,FD7FD7CW0024BI1ABNN0G,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
717,VW-SAIC,A1,FD7FD7CW0024BI1CBNN0G,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
718,VW-SAIC,A1,FM6FM6C90014BI1CBNN0G,"VOLKSWAGEN, VW",T-ROC,petrol,110,0,2021,7,0.0,30000,7560.000000000002,2500,10500.0,0,50560.0
