V_ID,Constructor,Veh_type,Version,Brand,Veh_Model,Energy,Power_KW,El_Consumpt_whkm,year,Fuel consumption,Electric range (km),purchase_price_eur
7484,STELLANTIS,S,P/BAHS,CITROEN,C3,diesel,75,0,2021,4,0,35000
7485,STELLANTIS,952,NDAA15B,ALFA ROMEO,GIULIA,petrol,206,0,2021,8,0,30000
7486,STELLANTIS,V,EHZ8-N2K00M,CITROEN,JUMPY SPACETOURER,diesel,130,0,2021,8,0,35000
7487,STELLANTIS,940,18AR,ALFA ROMEO,ALFA GIULIETTA,petrol,88,0,2021,7,0,30000
7488,STELLANTIS,940,18AS,ALFA ROMEO,ALFA GIULIETTA,petrol,88,0,2021,7,0,30000
7489,STELLANTIS,2,YHXX-R2F001,CITROEN,C3 AIRCROSS,diesel,88,0,2021,5,0,35000
7490,STELLANTIS,2,YHYJ-R2K000,CITROEN,C3 AIRCROSS,diesel,75,0,2021,5,0,35000
7491,STELLANTIS,2,HNS1-R1F100,CITROEN,C3 AIRCROSS,petrol,96,0,2021,7,0,30000
7492,STELLANTIS,2,HNS1-R1F300,CITROEN,C3 AIRCROSS,petrol,96,0,2021,7,0,30000
7493,STELLANTIS,3,4/J4S,CITROEN,C4 SPACETOURER,petrol,96,0,2021,7,0,30000
7494,STELLANTIS,3,P/4S,CITROEN,C4 SPACETOURER,diesel,96,0,2021,5,0,35000
7495,STELLANTIS,P,CFB5-W1B000,CITROEN,C1,petrol,53,0,2021,5,0,30000
7496,STELLANTIS,P,CFB7-P1B000,CITROEN,C1,petrol,53,0,2021,5,0,30000
7497,STELLANTIS,952,NFAA15B,ALFA ROMEO,GIULIA,petrol,148,0,2021,7,0,30000
7498,STELLANTIS,952,NFAA25B,ALFA ROMEO,GIULIA,petrol,148,0,2021,7,0,30000
7499,STELLANTIS,952,NBAA25B,ALFA ROMEO,GIULIA,diesel,140,0,2021,5,0,35000
7500,STELLANTIS,952,NBAA15B,ALFA ROMEO,GIULIA,diesel,140,0,2021,5,0,35000
7501,STELLANTIS,S,V/BAXS,CITROEN,C3,petrol,61,0,2021,5,0,30000
7502,STELLANTIS,Y,GBC1,CITROEN,JUMPER,petrol,103,0,2021,11,0,30000
7503,STELLANTIS,949,NFAA1B,ALFA ROMEO,STELVIO,petrol,148,0,2021,9,0,30000
7504,STELLANTIS,M,HNSU-C1PH00,PEUGEOT,3008,petrol,96,0,2021,5,0,30000
7505,STELLANTIS,M,HNSU-C1VH00,PEUGEOT,3008,petrol,96,0,2021,5,0,30000
7506,STELLANTIS,V,EHZ7-N2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7507,STELLANTIS,V,EHZ8-N2200N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,5,0,35000
7508,STELLANTIS,V,EHZ8-L2200L,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,5,0,35000
7509,STELLANTIS,Y,NS9,PEUGEOT,BOXER,diesel,103,0,2021,5,0,35000
7510,STELLANTIS,A,AYDCNFC,PEUGEOT,TOURNEO,diesel,121,0,2021,5,0,35000
7511,STELLANTIS,E,YHZJ-A2P010,PEUGEOT,RIFTER,diesel,96,0,2021,5,0,35000
7512,STELLANTIS,E,YHZR-A2P010,PEUGEOT,RIFTER,diesel,96,0,2021,5,0,35000
7513,STELLANTIS,E,YHZR-C2P010,PEUGEOT,RIFTER,diesel,96,0,2021,5,0,35000
7514,STELLANTIS,E,HNS3-A14110,PEUGEOT,RIFTER,petrol,96,0,2021,5,0,30000
7515,STELLANTIS,F,5GGT-R1B100,PEUGEOT,508,petrol,165,0,2021,5,0,30000
7516,STELLANTIS,F,EHYR-C2K200,PEUGEOT,508,diesel,120,0,2021,5,0,35000
7517,STELLANTIS,F,EHYR-R2K200,PEUGEOT,508,diesel,120,0,2021,5,0,35000
7518,STELLANTIS,F,EHZR-R2K200,PEUGEOT,508,diesel,130,0,2021,5,0,35000
7519,STELLANTIS,U,YHYJ-J2B200,PEUGEOT,208,diesel,75,0,2021,5,0,35000
7520,STELLANTIS,U,HMHD-J1B300,PEUGEOT,208,petrol,55,0,2021,5,0,30000
7521,STELLANTIS,U,HMHD-J1B500,PEUGEOT,208,petrol,55,0,2021,5,0,30000
7522,STELLANTIS,U,HNKK-J1B100,PEUGEOT,208,petrol,74,0,2021,5,0,30000
7523,STELLANTIS,U,HNSS-J1B100,PEUGEOT,208,petrol,96,0,2021,5,0,30000
7524,STELLANTIS,E,HNP2-A12110,PEUGEOT,RIFTER,petrol,81,0,2021,7,0,30000
7525,STELLANTIS,E,HNP2-D12110,PEUGEOT,RIFTER,petrol,81,0,2021,7,0,30000
7526,STELLANTIS,E,HNP2-C12110,PEUGEOT,RIFTER,petrol,81,0,2021,7,0,30000
7527,STELLANTIS,E,HNP2-B12110,PEUGEOT,RIFTER,petrol,81,0,2021,7,0,30000
7528,STELLANTIS,E,HNS3-C14110,PEUGEOT,RIFTER,petrol,96,0,2021,7,0,30000
7529,STELLANTIS,E,HNS3-D14110,PEUGEOT,RIFTER,petrol,96,0,2021,7,0,30000
7530,STELLANTIS,E,HNS3-B14110,PEUGEOT,RIFTER,petrol,96,0,2021,7,0,30000
7531,STELLANTIS,E,HNS3-D14400,PEUGEOT,RIFTER,petrol,96,0,2021,5,0,30000
7532,STELLANTIS,F,5GGT-C1B100,PEUGEOT,508,petrol,165,0,2021,7,0,30000
7533,STELLANTIS,F,5GGT-C1K100,PEUGEOT,508,petrol,165,0,2021,7,0,30000
7534,STELLANTIS,F,5GFT-R1B100,PEUGEOT,508,petrol,133,0,2021,7,0,30000
7535,STELLANTIS,F,5GFT-R1K100,PEUGEOT,508,petrol,133,0,2021,7,0,30000
7536,STELLANTIS,F,5GGT-R1K100,PEUGEOT,508,petrol,165,0,2021,7,0,30000
7537,STELLANTIS,F,YHZJ-R2F000,PEUGEOT,508,diesel,96,0,2021,5,0,35000
7538,STELLANTIS,F,YHZJ-R2K000,PEUGEOT,508,diesel,96,0,2021,5,0,35000
7539,STELLANTIS,F,YHZR-R2K000,PEUGEOT,508,diesel,96,0,2021,5,0,35000
7540,STELLANTIS,U,YHTK-J2B500,PEUGEOT,208,diesel,75,0,2021,4,0,35000
7541,STELLANTIS,U,YHYJ-J2B000,PEUGEOT,208,diesel,75,0,2021,4,0,35000
7542,STELLANTIS,U,YHYJ-R2B200,PEUGEOT,2008,diesel,75,0,2021,4,0,35000
7543,STELLANTIS,U,YHZR-R2B200,PEUGEOT,2008,diesel,96,0,2021,5,0,35000
7544,STELLANTIS,U,YHZR-R2B000,PEUGEOT,2008,diesel,96,0,2021,5,0,35000
7545,STELLANTIS,U,HMHD-J1B100,PEUGEOT,208,petrol,55,0,2021,5,0,30000
7546,STELLANTIS,U,HNEK-J1B500,PEUGEOT,208,petrol,74,0,2021,5,0,30000
7547,STELLANTIS,L,EGXP-C1B000,PEUGEOT,308,petrol,193,0,2021,5,0,30000
7548,STELLANTIS,L,YHYP-C2P000,PEUGEOT,308,diesel,75,0,2021,5,0,35000
7549,STELLANTIS,L,YHZR-R2P000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7550,STELLANTIS,L,HNSJ-C1F100,PEUGEOT,308,petrol,96,0,2021,5,0,30000
7551,STELLANTIS,L,HNSK-C1T300,PEUGEOT,308,petrol,96,0,2021,5,0,30000
7552,STELLANTIS,L,HNSK-R1T300,PEUGEOT,308,petrol,96,0,2021,5,0,30000
7553,STELLANTIS,M,YHZR-S2U000,PEUGEOT,5008,diesel,96,0,2021,5,0,35000
7554,STELLANTIS,M,YHZU-C2PF00,PEUGEOT,3008,diesel,96,0,2021,5,0,35000
7555,STELLANTIS,M,YHZU-C2PC00,PEUGEOT,3008,diesel,96,0,2021,5,0,35000
7556,STELLANTIS,M,HNSM-S1P100,PEUGEOT,5008,petrol,96,0,2021,5,0,30000
7557,STELLANTIS,M,HNSU-C1P100,PEUGEOT,3008,petrol,96,0,2021,5,0,30000
7558,STELLANTIS,M,5GFR-C1U000,PEUGEOT,3008,petrol,133,0,2021,7,0,30000
7559,STELLANTIS,M,5GFR-S1U000,PEUGEOT,5008,petrol,133,0,2021,8,0,30000
7560,STELLANTIS,M,5GFR-C1P000,PEUGEOT,3008,petrol,133,0,2021,7,0,30000
7561,STELLANTIS,M,5GFU-C1PE00,PEUGEOT,3008,petrol,133,0,2021,7,0,30000
7562,STELLANTIS,M,5GFU-S1PE00,PEUGEOT,5008,petrol,133,0,2021,7,0,30000
7563,STELLANTIS,M,YHZJ-S2U000,PEUGEOT,5008,diesel,96,0,2021,5,0,35000
7564,STELLANTIS,M,YHZJ-C2U000,PEUGEOT,3008,diesel,96,0,2021,5,0,35000
7565,STELLANTIS,M,YHZJ-S2P000,PEUGEOT,5008,diesel,96,0,2021,5,0,35000
7566,STELLANTIS,M,YHZR-C2U000,PEUGEOT,3008,diesel,96,0,2021,5,0,35000
7567,STELLANTIS,M,YHZR-S2P000,PEUGEOT,5008,diesel,96,0,2021,5,0,35000
7568,STELLANTIS,M,YHZU-S2PF00,PEUGEOT,5008,diesel,96,0,2021,5,0,35000
7569,STELLANTIS,M,HNSM-S1U100,PEUGEOT,5008,petrol,96,0,2021,7,0,30000
7570,STELLANTIS,M,HNSU-C1V100,PEUGEOT,3008,petrol,96,0,2021,7,0,30000
7571,STELLANTIS,M,HNSU-S1P100,PEUGEOT,5008,petrol,96,0,2021,7,0,30000
7572,STELLANTIS,M,HNSU-C1U100,PEUGEOT,3008,petrol,96,0,2021,7,0,30000
7573,STELLANTIS,M,HNSU-S1U100,PEUGEOT,5008,petrol,96,0,2021,7,0,30000
7574,STELLANTIS,M,HNSU-S1PH00,PEUGEOT,5008,petrol,96,0,2021,7,0,30000
7575,STELLANTIS,P,CFB5-H1B000,PEUGEOT,108,petrol,53,0,2021,5,0,30000
7576,STELLANTIS,P,CFB7-H1B000,PEUGEOT,108,petrol,53,0,2021,5,0,30000
7577,STELLANTIS,P,CFB7-W1B000,PEUGEOT,108,petrol,53,0,2021,5,0,30000
7578,STELLANTIS,P,CFB7-B1B000,PEUGEOT,108,petrol,53,0,2021,5,0,30000
7579,STELLANTIS,V,AHK8-N2F00N,PEUGEOT,EXPERT TRAVELLER,diesel,90,0,2021,7,0,35000
7580,STELLANTIS,V,AHK8-N2F00L,PEUGEOT,EXPERT TRAVELLER,diesel,90,0,2021,7,0,35000
7581,STELLANTIS,V,AHK8-P2F00N,PEUGEOT,EXPERT TRAVELLER,diesel,90,0,2021,7,0,35000
7582,STELLANTIS,V,AHK8-P2F00L,PEUGEOT,EXPERT TRAVELLER,diesel,90,0,2021,7,0,35000
7583,STELLANTIS,V,AHXK-P2200L,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7584,STELLANTIS,V,AHXK-M2F00L,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7585,STELLANTIS,V,AHXK-P2200N,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7586,STELLANTIS,V,AHXK-P2F00N,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7587,STELLANTIS,V,AHXK-N2K00L,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7588,STELLANTIS,V,AHXK-N2F00K,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7589,STELLANTIS,V,AHXK-M2200L,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7590,STELLANTIS,V,AHXK-P2200K,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7591,STELLANTIS,V,AHXK-L2200L,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7592,STELLANTIS,V,AHXK-P2F00L,PEUGEOT,EXPERT TRAVELLER,diesel,110,0,2021,7,0,35000
7593,STELLANTIS,V,EHS7-P2N20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7594,STELLANTIS,V,EHS7-N2N20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7595,STELLANTIS,V,EHS7-P2S20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7596,STELLANTIS,V,EHS7-P2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7597,STELLANTIS,V,EHS7-N2S20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7598,STELLANTIS,V,EHS7-N2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7599,STELLANTIS,V,EHS7-N2S20N,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7600,STELLANTIS,V,EHS7-P2S20N,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7601,STELLANTIS,V,EHTM-N2N20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7602,STELLANTIS,V,EHTM-L2N20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7603,STELLANTIS,V,EHTM-P2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7604,STELLANTIS,V,EHTM-N2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7605,STELLANTIS,V,EHTM-N2S20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7606,STELLANTIS,V,EHTM-P2S20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7607,STELLANTIS,V,EHTM-N2S20N,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7608,STELLANTIS,V,EHTM-M2N20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7609,STELLANTIS,V,EHTM-L2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7610,STELLANTIS,V,EHTM-M2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7611,STELLANTIS,V,EHTM-P2N20L,PEUGEOT,EXPERT TRAVELLER,diesel,106,0,2021,7,0,35000
7612,STELLANTIS,V,EHZ7-N2N20K,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7613,STELLANTIS,V,EHZ7-L2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7614,STELLANTIS,V,EHZ7-M2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7615,STELLANTIS,V,EHZ7-L2N20L,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7616,STELLANTIS,V,EHZ7-P2N20L,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7617,STELLANTIS,V,EHZ7-P2N20N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7618,STELLANTIS,V,EHZ8-N2K00L,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,8,0,35000
7619,STELLANTIS,V,EHZ8-N2K00N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,8,0,35000
7620,STELLANTIS,V,EHZ8-P2200L,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7621,STELLANTIS,V,EHZ8-P2200N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7622,STELLANTIS,V,EHZ8-L2200N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,8,0,35000
7623,STELLANTIS,V,EHZ8-M2200N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,8,0,35000
7624,STELLANTIS,V,EHZ8-M2K00L,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,8,0,35000
7625,STELLANTIS,V,EHZ8-M2200L,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7626,STELLANTIS,V,EHZ8-L2F00N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,8,0,35000
7627,STELLANTIS,V,EHZ8-P2F00N,PEUGEOT,EXPERT TRAVELLER,diesel,130,0,2021,7,0,35000
7628,STELLANTIS,Y,/KS9,PEUGEOT,BOXER,diesel,88,0,2021,9,0,35000
7629,STELLANTIS,Y,/JS9,PEUGEOT,BOXER,diesel,88,0,2021,9,0,35000
7630,STELLANTIS,Y,/JS8,PEUGEOT,BOXER,diesel,103,0,2021,10,0,35000
7631,STELLANTIS,Y,/KS8,PEUGEOT,BOXER,diesel,103,0,2021,9,0,35000
7632,STELLANTIS,Y,/MS9,PEUGEOT,BOXER,diesel,88,0,2021,10,0,35000
7633,STELLANTIS,Y,/MS8,PEUGEOT,BOXER,diesel,103,0,2021,10,0,35000
7634,STELLANTIS,Y,/NS8,PEUGEOT,BOXER,diesel,103,0,2021,10,0,35000
7635,STELLANTIS,Y,/NS9,PEUGEOT,BOXER,diesel,103,0,2021,10,0,35000
7636,STELLANTIS,L,YHZJ-C22100,PEUGEOT,308,diesel,96,0,2021,4,0,35000
7637,STELLANTIS,L,YHZJ-C2T300,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7638,STELLANTIS,L,YHZJ-C22000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7639,STELLANTIS,L,YHZK-C22C00,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7640,STELLANTIS,L,YHZK-C2FC00,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7641,STELLANTIS,L,YHZK-C2TD00,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7642,STELLANTIS,L,YHZK-C22000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7643,STELLANTIS,L,YHZP-C22000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7644,STELLANTIS,L,YHZP-C2P000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7645,STELLANTIS,L,BHZH-R2F000,PEUGEOT,308,diesel,88,0,2021,5,0,35000
7646,STELLANTIS,L,YHZJ-R22100,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7647,STELLANTIS,L,YHZJ-R2F100,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7648,STELLANTIS,L,YHZJ-R2T300,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7649,STELLANTIS,L,YHZJ-R22000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7650,STELLANTIS,L,YHZK-R22C00,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7651,STELLANTIS,L,YHZK-R2FC00,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7652,STELLANTIS,L,YHZK-R2TD00,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7653,STELLANTIS,L,YHZK-R22000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7654,STELLANTIS,L,YHZP-R2F000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7655,STELLANTIS,L,YHZP-R26000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7656,STELLANTIS,L,YHZP-R2P000,PEUGEOT,308,diesel,96,0,2021,5,0,35000
7657,STELLANTIS,L,HNPJ-C12000,PEUGEOT,308,petrol,81,0,2021,5,0,30000
7658,STELLANTIS,E,HNP2-C12100,OPEL,COMBO LIFE,petrol,81,0,2021,7,0,30000
7659,STELLANTIS,E,HNP2-A12100,OPEL,COMBO LIFE,petrol,81,0,2021,7,0,30000
7660,STELLANTIS,E,HNP2-B12100,OPEL,COMBO LIFE,petrol,81,0,2021,7,0,30000
7661,STELLANTIS,E,HNP2-D12100,OPEL,COMBO LIFE,petrol,81,0,2021,7,0,30000
7662,STELLANTIS,E,HNS3-A14100,OPEL,COMBO LIFE,petrol,96,0,2021,7,0,30000
7663,STELLANTIS,E,HNS3-C14100,OPEL,COMBO LIFE,petrol,96,0,2021,7,0,30000
7664,STELLANTIS,E,HNS3-D14100,OPEL,COMBO LIFE,petrol,96,0,2021,7,0,30000
7665,STELLANTIS,MW,S1E11G8,OPEL,MOVANO,diesel,110,0,2021,10,0,35000
7666,STELLANTIS,MW,S1E11G9,OPEL,MOVANO,diesel,110,0,2021,10,0,35000
7667,STELLANTIS,MW,S1E15G9,OPEL,MOVANO,diesel,100,0,2021,10,0,35000
7668,STELLANTIS,MW,S1E15G8,OPEL,MOVANO,diesel,100,0,2021,10,0,35000
7669,STELLANTIS,Z,5GFS-C1VE00,OPEL,GRANDLAND X,petrol,133,0,2021,7,0,30000
7670,STELLANTIS,Z,5GFR-C1K000,OPEL,GRANDLAND X,petrol,133,0,2021,7,0,30000
7671,STELLANTIS,Z,5GFR-C1K300,OPEL,GRANDLAND X,petrol,133,0,2021,7,0,30000
7672,STELLANTIS,Z,5GFR-C1F000,OPEL,GRANDLAND X,petrol,133,0,2021,7,0,30000
7673,STELLANTIS,Z,5GFS-C1VH00,OPEL,GRANDLAND X,petrol,133,0,2021,7,0,30000
7674,STELLANTIS,Z,5GFS-C1PE00,OPEL,GRANDLAND X,petrol,133,0,2021,7,0,30000
7675,STELLANTIS,Z,5GFS-C1PH00,OPEL,GRANDLAND X,petrol,133,0,2021,7,0,30000
7676,STELLANTIS,Z,5GFR-C1B000,OPEL,GRANDLAND X,petrol,133,0,2021,8,0,30000
7677,STELLANTIS,Z,5GFS-C1PD00,OPEL,GRANDLAND X,petrol,133,0,2021,7,0,30000
7678,STELLANTIS,Z,YHZR-C2K000,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7679,STELLANTIS,Z,YHZJ-C2F300,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7680,STELLANTIS,Z,YHZJ-C2K000,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7681,STELLANTIS,Z,YHZK-C2P100,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7682,STELLANTIS,Z,YHZS-C2PD00,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7683,STELLANTIS,Z,YHZS-C2PG00,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7684,STELLANTIS,Z,YHZK-C2P400,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7685,STELLANTIS,Z,YHZJ-C2K300,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7686,STELLANTIS,Z,YHZR-C2K300,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7687,STELLANTIS,Z,YHZR-C2F000,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7688,STELLANTIS,Z,YHZJ-C2B000,OPEL,GRANDLAND X,diesel,96,0,2021,5,0,35000
7689,STELLANTIS,Z-B,BA1ZACJFK25,OPEL,INSIGNIA GRAND SPORT,diesel,100,0,2021,5,0,35000
7690,STELLANTIS,Z-B,BC1ZATJUKA5,OPEL,INSIGNIA GRAND SPORT,diesel,90,0,2021,5,0,35000
7691,STELLANTIS,Z-B,BE1ZAUCABA5,OPEL,INSIGNIA GRAND SPORT,diesel,90,0,2021,5,0,35000
7692,STELLANTIS,Z-B,BE1ZATJUKA5,OPEL,INSIGNIA GRAND SPORT,diesel,90,0,2021,5,0,35000
7693,STELLANTIS,Z-B,BH1ZATJUKA5,OPEL,INSIGNIA GRAND SPORT,diesel,90,0,2021,5,0,35000
7694,STELLANTIS,Z-B,BH1ZAUCABA5,OPEL,INSIGNIA GRAND SPORT,diesel,90,0,2021,5,0,35000
7695,STELLANTIS,Z-B,BC1ZAUCABA5,OPEL,INSIGNIA GRAND SPORT,diesel,90,0,2021,5,0,35000
7696,STELLANTIS,Z-B,BH1ZAVHAKA5,OPEL,INSIGNIA GRAND SPORT,diesel,128,0,2021,5,0,35000
7697,STELLANTIS,Z-B,BC1ZAVHAKA5,OPEL,INSIGNIA GRAND SPORT,diesel,128,0,2021,5,0,35000
7698,STELLANTIS,Z-B,BE1ZAVHAKB5,OPEL,INSIGNIA GRAND SPORT,diesel,128,0,2021,5,0,35000
7699,STELLANTIS,Z-B,BD1ZAKADL25,OPEL,INSIGNIA SPORTS TOURER,petrol,121,0,2021,7,0,30000
7700,STELLANTIS,Z-B,BE1ZAUCABB5,OPEL,INSIGNIA SPORTS TOURER,diesel,90,0,2021,5,0,35000
7701,STELLANTIS,Z-B,BE1ZAVHAKA5,OPEL,INSIGNIA SPORTS TOURER,diesel,128,0,2021,5,0,35000
7702,STELLANTIS,Z,HNSK-C1P100,OPEL,GRANDLAND X,petrol,96,0,2021,7,0,30000
7703,STELLANTIS,Z,HNSS-C1P100,OPEL,GRANDLAND X,petrol,96,0,2021,7,0,30000
7704,STELLANTIS,Z,HNSS-C1P400,OPEL,GRANDLAND X,petrol,96,0,2021,7,0,30000
7705,STELLANTIS,Z,HNSS-C1U400,OPEL,GRANDLAND X,petrol,96,0,2021,7,0,30000
7706,STELLANTIS,Z,HNSS-C1UE00,OPEL,GRANDLAND X,petrol,96,0,2021,7,0,30000
7707,STELLANTIS,Z,HNSS-C1U100,OPEL,GRANDLAND X,petrol,96,0,2021,7,0,30000
7708,STELLANTIS,Z,HNSS-C1V100,OPEL,GRANDLAND X,petrol,96,0,2021,7,0,30000
7709,STELLANTIS,Z-B,BC1ZAWCABA5,OPEL,INSIGNIA GRAND SPORT,diesel,128,0,2021,5,0,35000
7710,STELLANTIS,Z-B,BC1ZARDAEA5,OPEL,INSIGNIA GRAND SPORT,petrol,147,0,2021,7,0,30000
7711,STELLANTIS,Z-B,BD1ZARDAEA5,OPEL,INSIGNIA GRAND SPORT,petrol,147,0,2021,7,0,30000
7712,STELLANTIS,Z-B,BE1ZARDAEA5,OPEL,INSIGNIA GRAND SPORT,petrol,147,0,2021,7,0,30000
7713,STELLANTIS,Z-B,BH1ZAZDAEA5,OPEL,INSIGNIA GRAND SPORT,petrol,125,0,2021,7,0,30000
7714,STELLANTIS,Z-B,BD1ZAZDAEA5,OPEL,INSIGNIA GRAND SPORT,petrol,125,0,2021,7,0,30000
7715,STELLANTIS,Z-B,BC1ZAZDAEA5,OPEL,INSIGNIA GRAND SPORT,petrol,125,0,2021,7,0,30000
7716,STELLANTIS,Z-B,BH1ZAWCABA5,OPEL,INSIGNIA SPORTS TOURER,diesel,128,0,2021,5,0,35000
7717,STELLANTIS,Z-B,BE1ZAWCABA5,OPEL,INSIGNIA SPORTS TOURER,diesel,128,0,2021,5,0,35000
7718,STELLANTIS,Z-B,BH1ZARDAEA5,OPEL,INSIGNIA SPORTS TOURER,petrol,147,0,2021,8,0,30000
7719,STELLANTIS,Z-B,BA1ZAACAH15,OPEL,INSIGNIA SPORTS TOURER,diesel,154,0,2021,7,0,35000
7720,STELLANTIS,Z-B,BD1ZAKADL15,OPEL,INSIGNIA GRAND SPORT,petrol,121,0,2021,7,0,30000
7721,STELLANTIS,Z-B,BA1ZAEFAD25,OPEL,INSIGNIA GRAND SPORT,diesel,125,0,2021,5,0,35000
7722,STELLANTIS,Z-B,BA1ZAMACE15,OPEL,INSIGNIA GRAND SPORT,petrol,147,0,2021,8,0,30000
7723,STELLANTIS,Z-B,CA094DB12,OPEL,INSIGNIA GRAND SPORT,diesel,128,0,2021,5,0,35000
7724,STELLANTIS,Z-B,BD1ZAUCABA5,OPEL,INSIGNIA GRAND SPORT,diesel,90,0,2021,5,0,35000
7725,STELLANTIS,Z-B,CA097DB12,OPEL,INSIGNIA GRAND SPORT,petrol,125,0,2021,5,0,30000
7726,STELLANTIS,Z-B,BA1ZAEFAD15,OPEL,INSIGNIA SPORTS TOURER,diesel,125,0,2021,5,0,35000
7727,STELLANTIS,Z-B,BA1ZAACAH25,OPEL,INSIGNIA SPORTS TOURER,diesel,154,0,2021,7,0,35000
